feature,coefficient,abs_coefficient,category
narrative_tfidf__plt,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__rbc,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__ох,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__wbc,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__mcv,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__лж,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__ничто,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__пмк,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__быстроусвояемый,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__вигантон,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__брахиоцефальный,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__зерновой,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__замена,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__камера,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__ммль,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__мкд,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__моно,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__зслж,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__cтадий,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__cнижение,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__fl,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__hbg,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__отклонение,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__ягода,0.030602280060084332,0.030602280060084332,lexical
narrative_tfidf__увеличение,-0.030588365128487168,0.030588365128487168,lexical
narrative_tfidf__очаговый,0.030487095562189384,0.030487095562189384,lexical
narrative_tfidf__гипертензивный,0.03028678969202105,0.03028678969202105,lexical
narrative_tfidf__преимущественный,0.03028678969202105,0.03028678969202105,lexical
narrative_tfidf__сдача,-0.03019559673757181,0.03019559673757181,lexical
narrative_tfidf__тургор,-0.029973503348854784,0.029973503348854784,lexical
narrative_tfidf__щитовидный,0.02996427829449123,0.02996427829449123,lexical
narrative_tfidf__основа,0.02990150624942998,0.02990150624942998,lexical
narrative_tfidf__быть,-0.02988682368064954,0.02988682368064954,lexical
narrative_tfidf__жидкий,-0.029882192759601633,0.029882192759601633,lexical
narrative_tfidf__мрхпг,0.029806601914902215,0.029806601914902215,lexical
narrative_tfidf__status,0.0296470829874038,0.0296470829874038,lexical
narrative_tfidf__мазать,-0.029502375377825647,0.029502375377825647,lexical
narrative_tfidf__гинька,-0.029502375377825647,0.029502375377825647,lexical
narrative_tfidf__рожать,-0.029502375377825647,0.029502375377825647,lexical
narrative_tfidf__мол,-0.029184728817348526,0.029184728817348526,lexical
narrative_tfidf__подмышеный,-0.029184728817348526,0.029184728817348526,lexical
narrative_tfidf__лимфоаденопатия,-0.029184728817348526,0.029184728817348526,lexical
narrative_tfidf__предохраняться,-0.029184728817348526,0.029184728817348526,lexical
narrative_tfidf__фиброзный,-0.029184728817348526,0.029184728817348526,lexical
narrative_tfidf__неясный,-0.029184728817348526,0.029184728817348526,lexical
narrative_tfidf__фиброаденома,-0.029184728817348526,0.029184728817348526,lexical
narrative_tfidf__са,-0.029184728817348526,0.029184728817348526,lexical
narrative_tfidf__кистозный,-0.029184728817348526,0.029184728817348526,lexical
narrative_tfidf__сак,-0.029184728817348526,0.029184728817348526,lexical
narrative_tfidf__этиология,-0.029184728817348526,0.029184728817348526,lexical
narrative_tfidf__иметь,-0.02916490411615933,0.02916490411615933,lexical
narrative_tfidf__момент,0.028985321291987196,0.028985321291987196,lexical
narrative_tfidf__наследственность,-0.02897035239921869,0.02897035239921869,lexical
narrative_tfidf__огк,0.0289423934421397,0.0289423934421397,lexical
narrative_tfidf__избыточный,0.028860035378876586,0.028860035378876586,lexical
narrative_tfidf__лабораторный,-0.028814816428751125,0.028814816428751125,lexical
narrative_tfidf__онкологический,-0.028697025925578608,0.028697025925578608,lexical
narrative_tfidf__неинтенсивный,0.028680435883382847,0.028680435883382847,lexical
title_tfidf__iv,-0.028666178518086026,0.028666178518086026,lexical
title_tfidf__функциональный,-0.028666178518086026,0.028666178518086026,lexical
title_tfidf__мочь,-0.028666178518086026,0.028666178518086026,lexical
title_tfidf__опасно,-0.028666178518086026,0.028666178518086026,lexical
title_tfidf__который,-0.028666178518086026,0.028666178518086026,lexical
title_tfidf__ii,-0.028666178518086026,0.028666178518086026,lexical
title_tfidf__класс,-0.028666178518086026,0.028666178518086026,lexical
narrative_tfidf__носовой,0.028626839730255024,0.028626839730255024,lexical
narrative_tfidf__соскоб,0.028369829700782754,0.028369829700782754,lexical
narrative_tfidf__уголок,0.028369829700782754,0.028369829700782754,lexical
narrative_tfidf__дерматолог,0.028369829700782754,0.028369829700782754,lexical
narrative_tfidf__специфический,-0.028334048653495737,0.028334048653495737,lexical
narrative_tfidf__ринит,-0.028334048653495737,0.028334048653495737,lexical
narrative_tfidf__антиген,0.028195701764994266,0.028195701764994266,lexical
narrative_tfidf__окончательный,0.028186215842865802,0.028186215842865802,lexical
narrative_tfidf__код,-0.028124532333039923,0.028124532333039923,lexical
narrative_tfidf__помощь,0.0278075539772052,0.0278075539772052,lexical
narrative_tfidf__альгинат,-0.02764415253829932,0.02764415253829932,lexical
narrative_tfidf__прокинетик,-0.02764415253829932,0.02764415253829932,lexical
narrative_tfidf__экзофтальм,0.027452846676521446,0.027452846676521446,lexical
narrative_tfidf__левосторонний,-0.027419874501948445,0.027419874501948445,lexical
narrative_tfidf__anteflexio,0.027301371516239445,0.027301371516239445,lexical
narrative_tfidf__жировой,-0.02722908491123365,0.02722908491123365,lexical
narrative_tfidf__лицо,0.027076598780222342,0.027076598780222342,lexical
narrative_tfidf__жп,-0.026958112216238003,0.026958112216238003,lexical
narrative_tfidf__благополучный,0.026956508165539482,0.026956508165539482,lexical
narrative_tfidf__обслый,-0.026904339893270818,0.026904339893270818,lexical
narrative_tfidf__привести,0.026878196816299157,0.026878196816299157,lexical
title_tfidf__головной,0.026863712439168772,0.026863712439168772,lexical
title_tfidf__гбн,0.026863712439168772,0.026863712439168772,lexical
title_tfidf__боль,0.026863712439168772,0.026863712439168772,clinical terms
title_tfidf__железа,0.02684921905413606,0.02684921905413606,lexical
narrative_tfidf__ож,-0.026641851512197712,0.026641851512197712,lexical
narrative_tfidf__гипертрофированный,-0.026641851512197712,0.026641851512197712,lexical
narrative_tfidf__кольпоскопия,-0.026641851512197712,0.026641851512197712,lexical
narrative_tfidf__стык,-0.026641851512197712,0.026641851512197712,lexical
narrative_tfidf__пмэ,-0.026641851512197712,0.026641851512197712,lexical
narrative_tfidf__цэ,-0.026641851512197712,0.026641851512197712,lexical
narrative_tfidf__типичный,-0.026641851512197712,0.026641851512197712,lexical
narrative_tfidf__ручной,-0.026641851512197712,0.026641851512197712,lexical
narrative_tfidf__аднексит,-0.026641851512197712,0.026641851512197712,lexical
narrative_tfidf__послед,-0.026641851512197712,0.026641851512197712,lexical
narrative_tfidf__мпэ,-0.026641851512197712,0.026641851512197712,lexical
narrative_tfidf__гин,-0.026641851512197712,0.026641851512197712,lexical
narrative_tfidf__зт,-0.026641851512197712,0.026641851512197712,lexical
narrative_tfidf__эпиданамнез,0.026590897173809882,0.026590897173809882,lexical
narrative_tfidf__нижний,0.026560865129612907,0.026560865129612907,lexical
narrative_tfidf__ассоиировать,-0.02648587246282513,0.02648587246282513,lexical
narrative_tfidf__делаться,-0.02648587246282513,0.02648587246282513,lexical
narrative_tfidf__дыхата,-0.02648587246282513,0.02648587246282513,lexical
narrative_tfidf__дом,-0.026423132877459815,0.026423132877459815,lexical
narrative_tfidf__справа,-0.026271161468065476,0.026271161468065476,lexical
narrative_tfidf__кардиолга,0.02619171260536421,0.02619171260536421,lexical
narrative_tfidf__связь,-0.025824837385878638,0.025824837385878638,lexical
narrative_tfidf__кап,0.025807818436745483,0.025807818436745483,lexical
narrative_tfidf__фаза,-0.025753427598371525,0.025753427598371525,lexical
narrative_tfidf__небоьшать,-0.025717282877882882,0.025717282877882882,lexical
narrative_tfidf__рефлюксный,0.025677721864351122,0.025677721864351122,lexical
narrative_tfidf__урсосать,0.025677721864351122,0.025677721864351122,lexical
narrative_tfidf__округлый,0.025677721864351122,0.025677721864351122,lexical
narrative_tfidf__разо,0.025677721864351122,0.025677721864351122,lexical
narrative_tfidf__эндокринолог,-0.02553222935676372,0.02553222935676372,lexical
narrative_tfidf__сутки,-0.025498752578625133,0.025498752578625133,lexical
narrative_tfidf__мм,0.025404175787122694,0.025404175787122694,lexical
narrative_tfidf__явка,0.025334467480199303,0.025334467480199303,lexical
narrative_tfidf__темп,-0.02524674432288297,0.02524674432288297,lexical
narrative_tfidf__снизить,-0.025200060829452822,0.025200060829452822,lexical
narrative_tfidf__кал,0.025066374469262395,0.025066374469262395,lexical
narrative_tfidf__нач,-0.024955150321392342,0.024955150321392342,lexical
narrative_tfidf__эктопия,-0.024955150321392342,0.024955150321392342,lexical
narrative_tfidf__признак,-0.024922252135765863,0.024922252135765863,lexical
narrative_tfidf__выставить,0.02477812615134814,0.02477812615134814,lexical
narrative_tfidf__эрозия,-0.024530975600489297,0.024530975600489297,lexical
narrative_tfidf__случайный,-0.024443850474658912,0.024443850474658912,lexical
narrative_tfidf__режим,0.024365056668964925,0.024365056668964925,lexical
narrative_tfidf__селективный,-0.02433076456956162,0.02433076456956162,lexical
narrative_tfidf__чувствительность,-0.024189039019753136,0.024189039019753136,lexical
narrative_tfidf__диурез,0.02406410352506697,0.02406410352506697,lexical
narrative_tfidf__praesens,0.02389195652938837,0.02389195652938837,lexical
narrative_tfidf__алкоголь,0.02376615290009012,0.02376615290009012,lexical
narrative_tfidf__внутро,-0.02371600416431708,0.02371600416431708,lexical
narrative_tfidf__скудный,-0.02371600416431708,0.02371600416431708,lexical
narrative_tfidf__нр,0.023674742675035564,0.023674742675035564,lexical
narrative_tfidf__вживот,-0.023669629841528716,0.023669629841528716,lexical
narrative_tfidf__субиктеричный,-0.023669629841528716,0.023669629841528716,lexical
narrative_tfidf__склера,-0.023669629841528716,0.023669629841528716,lexical
narrative_tfidf__телемедицинский,0.02363984049120809,0.02363984049120809,lexical
narrative_tfidf__гиперемирован,-0.023562334927807467,0.023562334927807467,lexical
narrative_tfidf__язвенный,0.023477868692362562,0.023477868692362562,lexical
narrative_tfidf__повторно,-0.023417436453048827,0.023417436453048827,lexical
narrative_tfidf__решение,-0.023417436453048827,0.023417436453048827,lexical
narrative_tfidf__маткицилиндрический,-0.02341139733189121,0.02341139733189121,lexical
narrative_tfidf__участок,-0.02341139733189121,0.02341139733189121,lexical
narrative_tfidf__бонадэ,-0.02341139733189121,0.02341139733189121,lexical
narrative_tfidf__эндометриоидный,-0.02341139733189121,0.02341139733189121,lexical
narrative_tfidf__кальций,0.023393138275180123,0.023393138275180123,lexical
narrative_tfidf__инструментальный,0.023293063420852973,0.023293063420852973,lexical
narrative_tfidf__частый,-0.02318384911373952,0.02318384911373952,lexical
narrative_tfidf__желчеооток,0.023148245437198886,0.023148245437198886,lexical
narrative_tfidf__следить,0.023147320643310182,0.023147320643310182,lexical
narrative_tfidf__зависимость,0.023147320643310182,0.023147320643310182,lexical
narrative_tfidf__нерегулы,-0.023134754856325268,0.023134754856325268,lexical
narrative_tfidf__июнь,-0.023134754856325268,0.023134754856325268,lexical
narrative_tfidf__амбулаторно,0.0230787700374759,0.0230787700374759,lexical
narrative_tfidf__физнагрузка,0.0230787700374759,0.0230787700374759,lexical
narrative_tfidf__паренхима,0.0230787700374759,0.0230787700374759,lexical
narrative_tfidf__кищечник,0.0230787700374759,0.0230787700374759,lexical
narrative_tfidf__послый,0.0230787700374759,0.0230787700374759,lexical
narrative_tfidf__заинтересованный,0.0230787700374759,0.0230787700374759,lexical
narrative_tfidf__ирригоскопия,0.0230787700374759,0.0230787700374759,lexical
narrative_tfidf__дексаметазон,0.0230787700374759,0.0230787700374759,lexical
narrative_tfidf__мочеиспускательный,0.0230787700374759,0.0230787700374759,lexical
narrative_tfidf__дротаверин,0.0230787700374759,0.0230787700374759,lexical
narrative_tfidf__кале,0.0230787700374759,0.0230787700374759,lexical
narrative_tfidf__гастропатия,0.0230787700374759,0.0230787700374759,lexical
narrative_tfidf__доброкачественный,0.0230787700374759,0.0230787700374759,lexical
narrative_tfidf__эндоузи,0.023044845557025826,0.023044845557025826,lexical
narrative_tfidf__рн,0.02279850363806837,0.02279850363806837,lexical
narrative_tfidf__диакарба,0.02262574018499077,0.02262574018499077,lexical
narrative_tfidf__оценка,-0.022597365411333413,0.022597365411333413,lexical
narrative_tfidf__дополнить,-0.022505152388625653,0.022505152388625653,lexical
narrative_tfidf__плацнтарный,-0.022425008916288677,0.022425008916288677,lexical
narrative_tfidf__гиперимия,-0.022425008916288677,0.022425008916288677,lexical
narrative_tfidf__творожистый,-0.022425008916288677,0.022425008916288677,lexical
narrative_tfidf__нары,-0.022425008916288677,0.022425008916288677,lexical
narrative_tfidf__гистый,-0.022425008916288677,0.022425008916288677,lexical
narrative_tfidf__ткань,-0.022425008916288677,0.022425008916288677,lexical
narrative_tfidf__самопроизвольный,-0.022425008916288677,0.022425008916288677,lexical
narrative_tfidf__оага,-0.022425008916288677,0.022425008916288677,lexical
narrative_tfidf__оим,-0.022365445716858764,0.022365445716858764,lexical
narrative_tfidf__жидкость,-0.02220005013999026,0.02220005013999026,lexical
narrative_tfidf__острый,0.022028001881921645,0.022028001881921645,lexical
narrative_tfidf__коленный,-0.021999888627033237,0.021999888627033237,lexical
narrative_tfidf__обратиться,0.021901918293329395,0.021901918293329395,lexical
narrative_tfidf__исключение,-0.021863268241628736,0.021863268241628736,lexical
narrative_tfidf__апрель,0.021759587058257823,0.021759587058257823,lexical
narrative_tfidf__мазка,-0.021759568752145308,0.021759568752145308,lexical
narrative_tfidf__развить,-0.021291826778925965,0.021291826778925965,lexical
narrative_tfidf__внешний,-0.021019601643906358,0.021019601643906358,lexical
narrative_tfidf__спирография,-0.021019601643906358,0.021019601643906358,lexical
narrative_tfidf__стадия,0.021006890255239632,0.021006890255239632,lexical
narrative_tfidf__пищеводный,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__отрицательно,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__дробный,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__солёный,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__лист,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__соус,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__центр,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__днк,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__очагово,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__альфазокс,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__маг,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__смыкаться,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__мс,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__переход,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__заброс,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__гипоацидность,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__жирный,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__эпидситуация,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__этап,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__helycobacter,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__луковица,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__привратник,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__пка,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__гепатоз,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__гастростат,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__саша,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__дискинетический,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__складка,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__декабрь,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__фибрин,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__расправляться,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__хайробезол,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__грануляция,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__ребамипид,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__мутный,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__рб,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__постбульбарный,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__бдс,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__джвп,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__мотилиум,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__обед,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__рамиприл,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__кленовый,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__копчёность,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__диспансеризация,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__дицитрат,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__сочный,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__дисхолия,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__специя,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__некоррегир,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__извить,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__ровышение,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__свободно,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__розетка,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__сгладить,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__трикалия,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__независимо,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__ужин,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__гиперхолестеринемия,-0.02098262304153015,0.02098262304153015,lexical
narrative_tfidf__медикаментозный,0.02061234820360903,0.02061234820360903,lexical
narrative_tfidf__крона,-0.02060428791129573,0.02060428791129573,lexical
narrative_tfidf__течен,-0.020552306805975983,0.020552306805975983,lexical
narrative_tfidf__перистальтика,0.020310352687427747,0.020310352687427747,lexical
narrative_tfidf__геморроидальный,0.020202210873581292,0.020202210873581292,lexical
narrative_tfidf__предьявлять,-0.020175161139195704,0.020175161139195704,lexical
narrative_tfidf__эндометрий,-0.020175161139195704,0.020175161139195704,lexical
narrative_tfidf__фолликулярный,-0.020175161139195704,0.020175161139195704,lexical
narrative_tfidf__полип,-0.020175161139195704,0.020175161139195704,lexical
narrative_tfidf__сукровичный,-0.020175161139195704,0.020175161139195704,lexical
narrative_tfidf__часть,-0.020120119205287182,0.020120119205287182,lexical
narrative_tfidf__эхо,-0.020011702572065,0.020011702572065,lexical
narrative_tfidf__биопсия,-0.020004985980586643,0.020004985980586643,lexical
narrative_tfidf__урчание,-0.019824684545378703,0.019824684545378703,lexical
narrative_tfidf__малый,0.019738540442793124,0.019738540442793124,lexical
narrative_tfidf__st,-0.01971029286415848,0.01971029286415848,lexical
narrative_tfidf__уза,-0.01958354429441301,0.01958354429441301,lexical
narrative_tfidf__синдром,0.01958293729323841,0.01958293729323841,clinical terms
narrative_tfidf__свет,-0.019571597533065834,0.019571597533065834,lexical
narrative_tfidf__выше,-0.019370853292556778,0.019370853292556778,lexical
narrative_tfidf__цикл,0.01925861240445656,0.01925861240445656,lexical
narrative_tfidf__бронхит,-0.01910039958196521,0.01910039958196521,lexical
narrative_tfidf__предварительный,0.019062950777512952,0.019062950777512952,lexical
narrative_tfidf__новый,0.019000846858655412,0.019000846858655412,lexical
narrative_tfidf__эффективный,-0.01888936576899716,0.01888936576899716,lexical
narrative_tfidf__правило,-0.01888936576899716,0.01888936576899716,lexical
narrative_tfidf__аллергодиагностика,-0.01888936576899716,0.01888936576899716,lexical
narrative_tfidf__панель,-0.01888936576899716,0.01888936576899716,lexical
narrative_tfidf__rida,-0.01888936576899716,0.01888936576899716,lexical
narrative_tfidf__ru,-0.01888936576899716,0.01888936576899716,lexical
narrative_tfidf__immunocap,-0.01888936576899716,0.01888936576899716,lexical
narrative_tfidf__сезон,-0.01888936576899716,0.01888936576899716,lexical
narrative_tfidf__иммуноглобулин,-0.01888936576899716,0.01888936576899716,lexical
narrative_tfidf__бронх,-0.01888936576899716,0.01888936576899716,lexical
narrative_tfidf__верхушечный,-0.018768926351883857,0.018768926351883857,lexical
narrative_tfidf__толчок,-0.018768926351883857,0.018768926351883857,lexical
narrative_tfidf__принемаять,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__пренимаять,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__контрацептивный,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__сокол,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__мёд,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__retroflexio,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__детский,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__миоматозный,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__енения,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__дисменорея,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__мц,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__кеторол,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__формироваться,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__себябольной,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__изм,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__структурный,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__течень,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__считать,-0.01845098886803655,0.01845098886803655,lexical
narrative_tfidf__самоконтроль,0.01841018019181396,0.01841018019181396,lexical
narrative_tfidf__холтер,-0.018365101952147554,0.018365101952147554,lexical
narrative_tfidf__рацион,-0.018119918138672617,0.018119918138672617,lexical
narrative_tfidf__мониторирование,0.018098528895312493,0.018098528895312493,lexical
narrative_tfidf__везикулярный,-0.01799921919727586,0.01799921919727586,lexical
narrative_tfidf__липидный,-0.017821114928745607,0.017821114928745607,lexical
narrative_tfidf__периодический,-0.01780961276544612,0.01780961276544612,lexical
narrative_tfidf__потребность,-0.017806538600752497,0.017806538600752497,lexical
narrative_tfidf__влажный,-0.017773598097153228,0.017773598097153228,lexical
narrative_tfidf__ассоциированный,0.017703012106733803,0.017703012106733803,lexical
narrative_tfidf__насморк,-0.01762028821893963,0.01762028821893963,lexical
narrative_tfidf__уздс,0.017571585024643885,0.017571585024643885,lexical
narrative_tfidf__средство,-0.01752707133573856,0.01752707133573856,lexical
narrative_tfidf__препарат,0.017436863703550347,0.017436863703550347,lexical
narrative_tfidf__нервный,0.017291793871267086,0.017291793871267086,lexical
narrative_tfidf__изменение,-0.017044245907611433,0.017044245907611433,lexical
narrative_tfidf__гастроэзофагеальный,0.01686509016370228,0.01686509016370228,lexical
narrative_tfidf__аппетит,-0.01668472985784847,0.01668472985784847,lexical
narrative_tfidf__вне,-0.016663936075627647,0.016663936075627647,lexical
narrative_tfidf__правый,0.016583161170598805,0.016583161170598805,lexical
narrative_tfidf__например,0.016581822343498812,0.016581822343498812,lexical
narrative_tfidf__специалист,0.016564690997125157,0.016564690997125157,lexical
narrative_tfidf__выраженный,-0.01656357697861988,0.01656357697861988,lexical
narrative_tfidf__окружение,-0.016553188624742993,0.016553188624742993,lexical
narrative_tfidf__регионарный,0.016550465380444655,0.016550465380444655,lexical
narrative_tfidf__жёлчный,0.016161865984198442,0.016161865984198442,lexical
narrative_tfidf__тон,0.01610126728163792,0.01610126728163792,lexical
narrative_tfidf__себя,0.01604443757984007,0.01604443757984007,lexical
narrative_tfidf__боль,0.016010526636802577,0.016010526636802577,clinical terms
narrative_tfidf__увелич,-0.01600649972264145,0.01600649972264145,lexical
narrative_tfidf__наружний,-0.01600649972264145,0.01600649972264145,lexical
narrative_tfidf__кров,-0.01600649972264145,0.01600649972264145,lexical
narrative_tfidf__месакола,-0.01594698564904384,0.01594698564904384,lexical
narrative_tfidf__гормонзависить,-0.01594698564904384,0.01594698564904384,lexical
narrative_tfidf__обследовать,-0.01594698564904384,0.01594698564904384,lexical
narrative_tfidf__среднетяжёлый,-0.01594698564904384,0.01594698564904384,lexical
narrative_tfidf__выписка,-0.01594698564904384,0.01594698564904384,lexical
narrative_tfidf__тыс,-0.01594698564904384,0.01594698564904384,lexical
narrative_tfidf__биллирубин,-0.01594698564904384,0.01594698564904384,lexical
narrative_tfidf__бифудумбактерин,-0.01594698564904384,0.01594698564904384,lexical
narrative_tfidf__экспресс,-0.01594698564904384,0.01594698564904384,lexical
narrative_tfidf__биохимия,-0.01594698564904384,0.01594698564904384,lexical
narrative_tfidf__два,0.01576012004673632,0.01576012004673632,lexical
narrative_tfidf__набухание,0.01566226744192951,0.01566226744192951,lexical
narrative_tfidf__май,0.015368225957712292,0.015368225957712292,lexical
narrative_tfidf__индапамид,0.015073952176503628,0.015073952176503628,lexical
narrative_tfidf__курение,-0.01492646699788067,0.01492646699788067,lexical
narrative_tfidf__вторичный,-0.01489056220513689,0.01489056220513689,lexical
narrative_tfidf__подкожно,0.014862686490550297,0.014862686490550297,lexical
narrative_tfidf__основный,-0.014715970859510753,0.014715970859510753,lexical
narrative_tfidf__приступ,0.014643023768123159,0.014643023768123159,lexical
narrative_tfidf__слева,0.014576090199747833,0.014576090199747833,lexical
narrative_tfidf__нарастать,0.01454461590310371,0.01454461590310371,lexical
narrative_tfidf__презерватив,0.01412486962712587,0.01412486962712587,lexical
narrative_tfidf__акт,-0.014086030636578104,0.014086030636578104,lexical
narrative_tfidf__подтвердить,0.01392629191272559,0.01392629191272559,lexical
narrative_tfidf__ощущение,-0.013770678721648404,0.013770678721648404,lexical
title_tfidf__сочетаться,0.013431856219584386,0.013431856219584386,lexical
title_tfidf__лигб,0.013431856219584386,0.013431856219584386,lexical
title_tfidf__лекарственный,0.013431856219584386,0.013431856219584386,lexical
title_tfidf__напряжение,0.013431856219584386,0.013431856219584386,lexical
narrative_tfidf__следующий,0.013386760186253868,0.013386760186253868,lexical
narrative_tfidf__фп,0.013289536428772,0.013289536428772,lexical
narrative_tfidf__макс,0.013212566249681862,0.013212566249681862,lexical
narrative_tfidf__наиболее,-0.013141353198337872,0.013141353198337872,lexical
narrative_tfidf__усилиться,0.013139748270621853,0.013139748270621853,lexical
narrative_tfidf__установить,0.013121550491100418,0.013121550491100418,lexical
narrative_tfidf__возможный,0.012962054177472874,0.012962054177472874,lexical
narrative_tfidf__креатинин,0.012933264573339391,0.012933264573339391,lexical
narrative_tfidf__сопровождаться,0.012677670004150527,0.012677670004150527,lexical
narrative_tfidf__кнутереть,-0.012594574372961591,0.012594574372961591,lexical
narrative_tfidf__начало,-0.012477562498420471,0.012477562498420471,lexical
narrative_tfidf__холангиопанкреатография,-0.012415501537826808,0.012415501537826808,lexical
narrative_tfidf__мр,-0.012415501537826808,0.012415501537826808,lexical
